country,year,reporting_level,welfare_type,ppp_version,survey_year,survey_comparability,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,headcount_international_povline,headcount_lower_mid_income_povline,headcount_upper_mid_income_povline,headcount_100,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_40_median,headcount_50_median,headcount_60_median,avg_shortfall_international_povline,avg_shortfall_lower_mid_income_povline,avg_shortfall_upper_mid_income_povline,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_international_povline,total_shortfall_lower_mid_income_povline,total_shortfall_upper_mid_income_povline,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_international_povline,income_gap_ratio_lower_mid_income_povline,income_gap_ratio_upper_mid_income_povline,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_international_povline,poverty_gap_index_lower_mid_income_povline,poverty_gap_index_upper_mid_income_povline,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,mean,median,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,gini,mld,polarization,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Armenia,2003,national,consumption,2017,2003.0,1.0,7.53951747088186,39.6578618968386,82.57591514143094,0.0727953410981697,93.60440931780366,98.5128951747088,99.48523294509152,99.66202163061564,1.85108153078203,6.2292013311148,13.321547420965048,227538.0,1196850.0,2492090.0,2197.0,2824923.0,2973058.0,3002403.0,3007738.0,55864.0,187993.0,402036.0,0.329115908903925,0.899857999253422,2.982816146183304,0.3113852664332944,5.640757907379717,15.204621566842707,25.012468278626983,34.96076458543984,0.2802644846539376,0.3246678822778743,0.4517957488199696,74886.3756801813,1076995.046406458,7433446.289741948,684.1134303539478,15934706.749988832,45204221.78627425,75097509.79715449,105152820.15268163,15656.695170707577,61035.28919306443,181638.1556725853,15.307716693205816,24.653643815162248,43.544761258150416,31.13852664332944,56.407579073797166,76.02310783421353,83.37489426208994,87.4019114635996,16.812308297118232,15.580758404741877,18.06800321933453,1.15412816331504,9.77711059676406,35.95748623193189,0.0226682400484684,52.79998048332614,74.89256205109955,82.94571745913323,87.10651126090202,5.225257117721712,4.167549150612134,1.9245607938553373,2.6029212002351096,3.048178327428185,3.456177972871016,3.9119362702855103,4.417301958501232,4.999393855904763,5.864678664968412,7.29379193803312,14.7336301951343,3.68318869386943,4.98142223739991,5.8335470556848605,6.614369197544789,7.48659096031464,8.4537504260216,9.56774708549571,11.22371307830589,13.95872351103235,28.19694775433056,2.33,2.83,3.24,3.67,4.68,5.37,6.41,8.38,0.3302808687042925,0.1820946607943599,0.2451428049370244,1.335555308368437,4.865269958427,3.5965665236051505,2.009592326139089,1.7896995708154506
Armenia,2004,national,consumption,2017,2004.0,1.0,5.31780552827276,28.92521397502455,73.4881436789673,0.35428651606566,87.91216500631401,97.14115336046022,98.61793180861513,99.38262943735091,3.79542584537673,8.04335625087694,14.420513540058929,159572.0,867963.0,2205170.0,10631.0,2637994.0,2914929.0,2959243.0,2982189.0,113890.0,241358.0,432719.0,0.4974697164054347,0.8947988150329844,2.718475782300962,0.219693489044931,5.214010513535803,14.423891558638436,24.14591823039253,33.92858977027456,0.4321844599851388,0.5474915945908932,0.672092655267843,79382.23758624803,776652.2638924742,5994701.240856612,2335.5614820366613,13754528.450644368,42044619.797130376,71453639.5018615,101181467.19842532,49221.48814770746,132141.4762872688,290827.26169484574,23.138126344438824,24.515036028300944,39.68577784380967,21.9693489044931,52.14010513535803,72.11945779319218,80.48639410130846,84.82147442568639,22.3697174862702,22.670379767985164,23.191521545307783,1.23043911102347,7.091024711187891,29.16434474044811,0.0778334990839403,45.83750356379852,70.05766925071255,79.37401530619812,84.29779835674607,6.478400022101923,4.830016966579927,1.9929331692704744,2.921064115417749,3.4503608772682184,3.981683494342627,4.544632324683984,5.162189726333637,5.993487222214034,7.089788293663515,9.11886835836273,20.52899263946204,3.07627371337262,4.5089282931775605,5.32594601367136,6.14609082606598,7.01505357677724,7.968309626948231,9.25149296395168,10.943733436459253,14.075803172469282,31.688368377106457,2.59,3.2,3.7,4.26,5.55,6.46,7.88,10.92,0.3750563253607403,0.2373834374673204,0.2777232744232876,1.6627995604557146,6.033349080229665,4.216216216216217,2.260869565217391,1.864864864864865
Armenia,2005,national,consumption,2017,2005.0,1.0,2.62957038704493,19.369859300352,67.46391615382062,0.12757926463915,85.57444534830158,96.70620792597768,98.43075223638948,99.16848652302669,2.73287099549783,6.910645671079959,13.246083218126689,78394.0,577466.0,2011276.0,3803.0,2551198.0,2883065.0,2934479.0,2956472.0,81474.0,206024.0,394900.0,0.490677572875333,0.801728611443405,2.418476730725956,0.107642861228873,4.785070398570968,13.877078354858634,23.558772154594187,33.351245603658974,0.4966074846330349,0.5748795459821483,0.6925639936682503,38466.17764798886,462971.0143357773,4864224.205067578,409.3658012534041,12207662.030693457,40008518.90715051,69132722.1534414,98602023.79234086,40460.59820299189,118438.98358142612,273493.52109959204,22.82221269187596,21.96516743680561,35.3062296456344,10.7642861228873,47.850703985709686,69.38539177429317,78.52924051531396,83.37811400914742,22.83043272698075,21.143054354665843,21.226067072879427,0.6001232168682,4.2546201504807,23.818964028238028,0.0137312923605306,40.94796777570524,67.09997126577689,77.29693236560155,82.6848024363012,7.138377746883846,5.437999035889383,2.379622932825467,3.3686161890309974,3.951231393395332,4.48352316937331,5.087763419533845,5.784489601595324,6.61218336895979,7.822478345725639,9.924756137965302,21.969112910432692,3.3335626345415195,4.71902203620636,5.53519515707919,6.28087126844825,7.12733845130966,8.103367188883299,9.26286560254708,10.9583418293329,13.903377615870513,30.77605821578018,3.04,3.69,4.21,4.74,6.16,7.13,8.63,11.76,0.3599235344377731,0.2177629881714202,0.2630640861333292,1.5489757239508632,5.54845899279456,3.8684210526315783,2.161764705882353,1.7894736842105263
Armenia,2006,national,consumption,2017,2006.0,1.0,1.9985935161265695,15.46492691535325,62.80610959985145,0.0228730577892968,85.93912947838035,98.1163991711782,99.39315082009075,99.80226155094044,2.87896001820131,7.00212153754825,13.91430919370634,59124.0,457499.0,1857994.0,677.0,2542338.0,2902578.0,2940349.0,2952451.0,85168.0,207144.0,411627.0,0.3473391279993006,0.7808607051368445,2.2617024426178043,0.2829744101147233,4.441169691476256,13.537538790557091,23.320786075892286,33.21188733948683,0.3971527213280222,0.5598864067909455,0.7123855241145984,20536.07860383065,357242.9917394012,4202229.568169225,191.57367564766773,11290954.471088365,39293762.26761763,68571250.0174638,98056469.98735525,33824.702970064995,115977.10984830362,293237.1161347198,16.155308279037243,21.393443976351904,33.017553906829264,28.297441011472337,44.41169691476256,67.68769395278547,77.73595358630762,83.02971834871707,17.00801582071255,19.18165250417568,20.33854755600084,0.32287669398408,3.308479842226,20.73704367931638,0.0064758006588128,38.167023812277264,66.41271842793824,77.26422476669751,82.86552820973529,6.890281746690537,5.837728596835577,2.570704610735511,3.582765177952429,4.22985090741108,4.8290379426384185,5.480320321256887,6.231872908321261,7.063321769438895,8.185976855733635,9.87946340566958,16.84950356774779,3.73091363349582,5.19973683176782,6.1388649447357,7.008476750544849,7.953695542115,9.0444384386959,10.251136352779,11.88046752901713,14.33825751815559,24.45401245869337,3.2,3.92,4.55,5.14,6.64,7.55,8.92,11.22,0.297099847661435,0.1458726641428381,0.2415190789793798,1.1076194012966174,4.343722792391672,3.50625,1.9245283018867925,1.821875
Armenia,2007,national,consumption,2017,2007.0,1.0,1.5362026096289,13.69554521530248,55.97315912335185,0.0614051488856415,79.5791406721976,97.21939383331292,99.29172142978268,99.76312133038064,3.5443715725004004,8.223758919847329,15.95141703466398,45051.0,401638.0,1641477.0,1801.0,2333750.0,2851071.0,2911844.0,2925668.0,103943.0,241171.0,467794.0,0.3937702676754913,0.7369356395303462,2.158344815538387,0.2434761265358185,4.267218153648472,12.913877263956522,22.56254330148406,32.4322344843304,0.462986430047791,0.6319730085625034,0.8084317165421385,17739.744329048557,295981.3563896892,3542873.372775505,438.5005038910092,9958620.36607712,36818380.96482579,65698606.33716655,94885950.59930196,48124.19849845755,152413.56244802751,378179.5064081132,18.314896170953084,20.19001752137935,31.5086834385166,24.34761265358185,42.67218153648472,64.56938631978261,75.20847767161352,81.080586210826,18.0925357257648,19.75694058066609,21.06120721777266,0.28135448648991,2.7651356408024097,17.63640272064554,0.0149525424882232,33.958158046920985,62.77397640813026,74.67579428503974,80.88851639177147,7.675123710190498,6.39747845555546,2.694262486484845,3.7574613603232,4.520781438018471,5.302827138754432,6.035449724604806,6.790859843828337,7.774458365944841,9.168850822682762,11.425316006506296,19.280969914756835,3.51038313937219,4.89563621669616,5.89017403330723,6.90910966257613,7.863651391822329,8.8478832397345,10.12942417543375,11.94619288091604,14.886165276185128,25.12137998395635,3.36,4.14,4.87,5.68,7.27,8.33,10.12,13.1,0.3122605825894329,0.1601372164812154,0.255283069361289,1.18467441481079,4.7593924740679805,3.898809523809524,2.046875,1.9047619047619049
Armenia,2008,national,consumption,2017,2008.0,1.0,0.87969424793796,9.22336086676543,52.14971722529884,0.0264024647970359,78.78333858084262,97.7200984804774,99.53958990436364,99.81073816580928,2.09622017327567,6.432164852605659,12.98248664716731,25578.0,268180.0,1516313.0,768.0,2290716.0,2841324.0,2894228.0,2902112.0,60950.0,187023.0,377481.0,0.4622799446655236,0.6838961134594398,2.03798260323894,0.3484941454064381,4.017938986083991,12.638916807183934,22.345181164763808,32.27244700068932,0.5415564724766689,0.601070903086176,0.7771246211036514,11824.196424654763,183407.25970755256,3090219.5150650465,267.6435036721445,9203957.122446377,35911257.658255085,64672048.99213202,93658255.71006449,33007.86699745297,112414.08350788588,293349.77909882745,21.501392775140637,18.73687982080657,29.7515708502035,34.849414540643814,40.17938986083991,63.19458403591967,74.48393721587937,80.68111750172329,20.33077665960244,18.05202435320472,19.44955316919686,0.18914561398347,1.72817117477517,15.515360063345602,0.0092049154950756,31.654662403538207,61.75380450688122,74.14100444537537,80.52841909095983,7.844795081320976,6.65931854871966,3.02308775812922,4.131721170579956,4.769234365048716,5.484692435939698,6.236375443378514,7.109576526115548,8.16975568270564,9.434387982582102,11.504682500249077,18.584436948482335,3.85362234040684,5.266831227265429,6.07948877645588,6.99150504134792,7.94969833976642,9.06279444194019,10.41423720825853,12.02630264370584,14.66537032642517,23.69014965442912,3.75,4.46,5.12,5.82,7.62,8.77,10.24,13.04,0.2918814172710552,0.1397946216754774,0.2481715067929081,1.0675351293189612,4.205439970310974,3.477333333333333,1.9579579579579576,1.776
Armenia,2009,national,consumption,2017,2009.0,1.0,1.24765573223897,13.795771044102988,60.747544034409565,0.0026869600086041,84.72782957615414,98.74977769585078,99.6273880487873,99.87619312131132,1.89276210060337,5.74275752125277,12.68796350881371,36033.0,398435.0,1754446.0,78.0,2447019.0,2851986.0,2877333.0,2884518.0,54665.0,165856.0,366440.0,0.3396319471998067,0.6619132604816916,2.169091008736212,0.2796540466887143,4.327144985790407,13.2976964627526,23.149511341380936,33.08550989904483,0.4138787847805154,0.5071924569936608,0.6407438841954253,12237.957953450636,263729.4099400228,3805553.0439132126,21.81301564171972,10588605.995983856,37924844.14401994,66608852.91642964,95435748.842973,22624.68377002688,84120.9121471406,234794.18892457164,15.796834753479386,18.13460987621073,31.66556217133156,27.96540466887144,43.27144985790408,66.48848231376301,77.16503780460312,82.71377474761208,17.369670363702273,17.02868784367973,17.927165255941404,0.19708754170471,2.50181028942549,19.236049411564853,0.0007552737425346,36.66295486221659,65.65721916256871,76.87752189555884,82.61135963975981,6.972357532388735,5.9569176632937975,2.7818978242244445,3.7543374322583394,4.412373905218137,4.999742692377987,5.627884550289282,6.349228453116986,7.230094767977758,8.396132165532157,10.192094283858916,15.979789249033225,3.98989554293749,5.38460257498026,6.32838159076225,7.17080653014802,8.07170963930928,9.10628639398206,10.36965579345545,12.04202757321258,14.61785950664968,22.91877485456277,3.4,4.1,4.71,5.3,6.79,7.74,9.13,11.64,0.2801587740164225,0.1277639796916488,0.2364557668208226,1.0019712002369872,4.004122022219792,3.423529411764706,1.953020134228188,1.7529411764705882
Armenia,2010,national,consumption,2017,2010.0,1.0,0.95146534576944,14.02412369672265,62.10716546110723,0.0457367838829248,84.3748256450009,98.36148238486076,99.42515026246112,99.67371124676129,1.7585829659165002,6.08008008235895,12.565913387839132,27377.0,403518.0,1787018.0,1316.0,2427729.0,2830169.0,2860774.0,2867926.0,50600.0,174943.0,361561.0,0.3397371905046645,0.665966018974097,2.159501469436833,0.1309627140963466,4.393829372588039,13.328854452390482,23.14581020328176,33.08312410991949,0.3573502256141441,0.4505516912019335,0.6407222840711646,9300.9850644462,268729.2760443897,3859067.996910071,172.34693175079218,10667026.988883788,37722910.67666752,66214932.03848318,94879951.79606496,18081.921416075693,78820.86451393986,231660.1897510544,15.801729790914628,18.24564435545471,31.525568896888075,13.096271409634664,43.93829372588039,66.64427226195241,77.15270067760588,82.70781027479872,15.086536909093867,15.217037475414074,18.033252710756468,0.15034992930416,2.55879126123335,19.57963540961436,0.0059898548351272,37.072863750302496,65.55230099437794,76.70919480052481,82.4379541093403,7.118401440702037,5.9216742014322135,2.7692838177699244,3.7113214602598745,4.324034159496956,4.964350101828814,5.628502558544171,6.306865947558837,7.148382261603741,8.298566124833641,10.21257265432608,17.820135320798915,3.89031700563492,5.21370070397976,6.07444549948072,6.9739676009888205,7.90697547115167,8.85994699806764,10.04211735057576,11.657906896601231,14.34672199847005,25.03390047505026,3.37,4.04,4.63,5.32,6.7,7.65,9.03,11.76,0.2999258234323411,0.1487552976199838,0.2380554259567216,1.1300746491285434,4.325631136671752,3.489614243323442,1.9864864864864864,1.7566765578635013
Armenia,2011,national,consumption,2017,2011.0,1.0,1.18507093771001,13.130013816123707,59.25432192497204,0.0073237559028517,82.54927152517445,98.35336679853572,99.35562696597935,99.70214326689768,2.4065583006579,6.52797141686997,13.6671304819103,34089.0,377690.0,1704472.0,211.0,2374560.0,2829170.0,2858000.0,2867968.0,69226.0,187779.0,393140.0,0.3382080846536529,0.6916737471273854,2.125430905744879,0.0990463335204507,4.29167212840255,13.141330076284152,22.96589611221909,32.87144415361139,0.4094343902467527,0.5537287045249208,0.7225144500762082,11529.175397758372,261238.25755254217,3622737.466776785,20.898776372815117,10190832.96921956,37179056.81192084,65636531.08872216,94274249.94634455,28343.505099221707,103978.6224069851,284049.3309029605,15.730608588541994,18.94996567472289,31.02818840503473,9.904633352045078,42.9167212840255,65.70665038142076,76.5529870407303,82.17861038402849,16.55814227333266,17.91489701649367,19.47971371219461,0.18641891364294,2.4881359161457,18.38554370503493,0.0007265258064844,35.42744804591203,64.62470278821615,76.0596901837513,81.93383460727117,7.266699730844926,6.181768212400224,2.782745986599287,3.7840542110396833,4.461530020233584,5.133629976042753,5.804705604232121,6.541571009154053,7.44253436922754,8.695383005290298,10.60504874468702,17.415794381917845,3.82944952959509,5.20739035765786,6.1396922750168805,7.064596262663859,7.988090631559901,9.00212097850566,10.24197317199753,11.96606895477055,14.594037372525278,23.96658046567289,3.38,4.15,4.79,5.46,6.91,8.02,9.46,11.98,0.2935294582000863,0.1415770596623831,0.2397814152494703,1.0775793389513846,4.267046702087798,3.544378698224852,1.9385113268608416,1.8284023668639051
Armenia,2012,national,consumption,2017,2012.0,1.0,0.83222234925673,11.20396706886803,55.24800126303694,0.0131139045666931,82.52732061440396,97.8621770301494,99.10038449738936,99.55585420031164,1.98118020311953,7.3390900182298,13.48056262981934,24003.0,323149.0,1593484.0,378.0,2380285.0,2822579.0,2858292.0,2871429.0,57142.0,211677.0,388812.0,0.4054750601553694,0.7192683417514908,2.109634287044966,0.2297686626489626,4.111995830261641,13.006718380071773,22.79789567734295,32.67244279871689,0.4516139002841002,0.5125823603151771,0.7567404968161079,9732.617868909332,232430.8453686525,3361668.4822575604,86.85255448130788,9787721.99483433,36712490.158504605,65163042.831383936,93816599.75307684,25806.121490034053,108501.89628443574,294229.78604806453,18.85930512350556,19.70598196579427,30.797580832773225,22.976866264896262,41.11995830261641,65.03359190035887,75.99298559114317,81.68110699679222,17.716073906495293,16.0862134186691,19.79046048139561,0.1569495110771,2.20785044729804,17.01504358540704,0.0030112814673578,33.93519744665518,63.64328711751107,75.30934252372282,81.31833020172465,7.527843457667805,6.372939945211616,2.853871089672962,3.916668830468555,4.6014628844413625,5.319657168722093,6.032994784215867,6.815348471442788,7.704344313137714,8.874055912889277,10.686536490605118,18.47349463110501,3.79108718947394,5.20290950853802,6.11259108975539,7.06664159348788,8.014240490177441,9.05352045345832,10.23446403536743,11.78831090576177,14.19601317522071,24.54022155878926,3.51,4.26,4.98,5.67,7.25,8.24,9.58,12.26,0.2960226142586567,0.1451348548124422,0.2369652719872604,1.1067499973429686,4.306898927656073,3.492877492877493,1.9246467817896389,1.8148148148148149
Armenia,2013,national,consumption,2017,2013.0,1.0,1.7382651755770102,11.32801620870457,53.08642029531878,0.0448640811054372,79.13368183033411,97.6872338221886,99.34979013786084,99.7210992040522,3.02351894385927,8.00675212424537,15.12747948626052,50368.0,328240.0,1538228.0,1300.0,2292972.0,2830578.0,2878753.0,2889512.0,87609.0,232003.0,438333.0,0.4265544797446387,0.7729852491949509,2.128389725678256,0.1516464403276879,4.128081109679907,12.749578973683995,22.481323702260184,32.383539392218815,0.613853446973359,0.6707358476234518,0.8470557415926555,21484.696035777964,253724.6781957507,3273948.670950612,197.1403724259943,9465574.398224955,36088677.7521725,64718178.05185261,93572625.67628898,53779.086635889005,155612.7288561837,371292.4843795335,19.839743243936685,21.177678060135644,31.071382856616868,15.164644032768791,41.28081109679907,63.74789486841998,74.93774567420061,80.95884848054705,23.261142443681827,20.33329899255893,21.398684392911164,0.3448683744441,2.3990122306545203,16.494680622422838,0.0068035908571698,32.6670253490568,62.27354523594671,74.4505043230164,80.73306506149154,7.810947099477343,6.597412922211107,2.7841759522685026,3.9526624988812378,4.670032313699219,5.392429228285322,6.19159450432117,7.020691196683602,8.01242544451713,9.315003697692584,11.488770662942704,19.281685495481383,3.56445372988738,5.06041386344266,5.97882978110517,6.9036816657561895,7.926816588906959,8.988271341836871,10.25794355341783,11.92557519473648,14.70855008570146,24.68546419520827,3.5,4.35,5.01,5.77,7.5,8.61,10.16,13.12,0.3057966315233129,0.15655967306116,0.2499163833648659,1.1477671988333815,4.567492063457847,3.748571428571428,1.987878787878788,1.8857142857142857
Armenia,2014,national,consumption,2017,2014.0,1.0,1.43914308340864,11.35777860124538,51.051276878901874,0.0295236781923245,78.65014054052259,97.1677993486649,98.68830811751312,99.37097575251217,3.83801515288993,8.4204743876627,16.280452629438923,41914.0,330784.0,1486819.0,860.0,2290609.0,2829918.0,2874201.0,2894083.0,111778.0,245238.0,474152.0,0.3299020515996753,0.7417257148752261,2.164713066482644,0.2756960562638069,4.06735883313123,12.7242570540095,22.46960171815774,32.27738443369008,0.4826438830489022,0.6699038420939418,0.8436681003396713,13827.51459074879,245350.9988692868,3218536.5167946583,237.098608386874,9316728.749399897,36008604.07376846,64582151.727930695,93413429.5740071,53948.96795944019,164285.8784274341,400026.9171122558,15.34428146975234,20.321252462334964,31.601650605586045,27.569605626380696,40.6735883313123,63.6212852700475,74.89867239385913,80.6934610842252,17.920641165370217,19.89890565877449,20.88368369842149,0.22082802878695,2.3080408770699004,16.13304702396847,0.0081409958850775,31.98983365076844,61.819404927423264,73.91622625478078,80.18587191917386,8.011235235285863,6.733072195842544,2.817012740684242,3.952130672188755,4.6872068224714765,5.455541260441641,6.293774311459888,7.215066905213768,8.166558907369126,9.43505350526851,11.465907653139055,20.62409957462248,3.51632757989252,4.93323508312602,5.85079165048912,6.809862774235429,7.856184628980389,9.00618530515078,10.19388230094547,11.7772768220703,14.312284331181448,25.74396952392892,3.52,4.34,5.07,5.88,7.67,8.71,10.2,13.18,0.3148329065365821,0.1651664337631551,0.2518786404816692,1.2195028320611758,4.740630426995447,3.7443181818181817,1.9583952451708768,1.9119318181818183
Armenia,2015,national,consumption,2017,2015.0,1.0,1.14636006826349,9.43295044921657,46.67745394549248,0.070587170916433,75.23447444986651,96.22570286284927,98.17530230224652,99.05583411391456,4.22919252658876,8.81501239308574,16.30001509831234,33537.0,275967.0,1365576.0,2065.0,2201029.0,2815140.0,2872176.0,2897937.0,123728.0,257888.0,476867.0,0.4010739055381227,0.7956214280835483,2.085119614267695,0.1431559446728008,3.8867122650251407,12.433729527041107,22.09197078619043,31.85736088272013,0.5051620574031641,0.7520151085961996,0.936515811691875,13450.815570032022,219565.25864393255,2847389.302373222,295.6170257493338,8554766.40997602,35002689.3407545,63452028.28479728,92320624.82438733,62502.69103837869,193935.67232565672,446593.4855740694,18.654600257587106,21.797847344754747,30.43970239806854,14.315594467280086,38.8671226502514,62.16864763520553,73.63990262063477,79.64340220680033,17.76727869596613,21.159565445894035,21.959075225673985,0.21384608166805,2.05618363471389,14.20847333516256,0.0101046338750759,29.24147627846856,59.82222430098744,72.29618713870556,78.89143991318183,8.588196247776535,7.1080392507978125,2.9009596898979573,4.159686625358289,4.955146757771689,5.835547497819371,6.708448302476682,7.6609745471416275,8.720479191467755,9.9996764879827,11.980452254638152,22.960591123181384,3.37784513325369,4.84349274905685,5.769717662255991,6.79484647236628,7.81124244129084,8.92035338517682,10.15402878541052,11.64351186149431,13.94990508948822,26.735056420171848,3.7,4.55,5.37,6.3,8.2,9.32,10.8,13.64,0.3235677179616022,0.1763798462444015,0.2529977323515781,1.2862110289172286,4.94870325147443,3.686486486486487,1.918424753867792,1.921621621621621
Armenia,2016,national,consumption,2017,2016.0,1.0,1.10794656780779,9.52221999588261,42.42207977139285,0.0341442793948617,68.06765913184468,96.24418706819242,99.15576406498708,99.63330488530583,5.14222392112841,11.76695287189194,20.30396229924728,32531.0,279586.0,1245575.0,1003.0,1998567.0,2825871.0,2911359.0,2925380.0,150983.0,345495.0,596154.0,0.2957406671566828,0.7340384538919096,2.210581556647615,0.3016075054480112,3.966586220586463,11.888712992740857,21.454035973577405,31.3359992112265,0.5657508069296993,0.780762648487934,1.061552939245925,9620.739643274048,205226.87516982344,2753445.122421353,302.5123279643552,7927488.323118825,33595969.27350959,62460400.71799834,91669705.37253778,85418.75408266678,269749.59123933874,632849.0309432152,13.755379867752689,20.110642572381085,32.27126360069511,30.16075054480112,39.66586220586463,59.44356496370428,71.51345324525802,78.33999802806625,18.341265321805743,20.2494451109849,22.94322738723804,0.15240254063501,1.91497704789363,13.69014533653656,0.0103030375510611,26.999630206249297,57.21097968444631,70.90971117136205,78.05272128110222,9.041171659143032,7.711447342963354,2.952308210067719,4.146508808992178,4.988580414307293,5.964664753417588,7.139582683630403,8.270711283962122,9.560380602173144,11.085477363453109,13.445918914541004,22.85758355688522,3.26540444244541,4.58625161131517,5.51762603607079,6.59722542419126,7.896744971555079,9.147831272065533,10.57427174552654,12.26110705711769,14.87187659018021,25.28166084953173,3.7,4.6,5.4,6.59,8.87,10.24,12.12,15.06,0.3254794835583837,0.1807564479937515,0.2749932362147587,1.2662034575539176,5.114021445256794,4.07027027027027,1.953307392996109,2.083783783783784
Armenia,2017,national,consumption,2017,2017.0,1.0,0.7856545903530301,8.079338280102801,48.653297909626,0.0044131255337794,75.35677205458458,95.67569557767878,98.50290929524424,99.09525446959574,2.97949140442448,6.89935495893247,13.616306708707352,23136.0,237919.0,1432737.0,130.0,2219098.0,2817447.0,2900703.0,2918146.0,87740.0,203171.0,400972.0,0.3663338420304545,0.7341130369040948,1.942459047252474,0.1788865109928487,3.9212388850449824,12.434882799311437,21.973769287138627,31.816916726374536,0.4750377063242439,0.679925494798089,0.859389458925081,8475.499769216596,174659.43962718532,2783032.947983368,23.255246429070333,8701613.36732555,35034623.23827161,63739378.49251088,92846408.27740297,41679.808352889166,138141.14270362252,344591.1101241076,17.0387833502537,20.11268594257794,28.3570663832478,17.88865109928487,39.21238885044983,62.17441399655719,73.24589762379541,79.54229181593634,17.03908187606227,19.510545830362467,20.550238656991112,0.1338667359839599,1.62496875897465,13.79664832310067,0.000789708411335,29.54919135912811,59.48579548190314,72.14934413808129,78.82263234938306,8.79643570274468,6.969825454498391,3.076095315728978,4.294452552016268,5.076590910397699,5.798382889684042,6.562738172380162,7.433384382206108,8.454237397041009,9.968615065845308,12.345370877271026,24.954489464876797,3.49697925350511,4.8820371081395,5.77119083450322,6.59174134345667,7.46067884101335,8.450450424922371,9.61098072302524,11.33256173603916,14.03451499499849,28.36886474039758,3.85,4.72,5.41,6.2,7.91,9.1,10.94,14.08,0.3362183736332038,0.1908065473648701,0.2519002546693712,1.3677049042056155,5.060663197830689,3.657142857142857,2.0200860832137733,1.8103896103896104
Armenia,2018,national,consumption,2017,2018.0,1.0,1.33982092639115,9.41740350018131,48.85918885055895,0.0172023869716163,76.41652847064985,95.61018528483336,97.8195779768252,98.71356024871162,3.6630349856428697,7.835563372505621,13.94358025803738,39548.0,277977.0,1442197.0,508.0,2255618.0,2822165.0,2887381.0,2913769.0,108123.0,231286.0,411578.0,0.3594558058251732,0.7989759511212976,2.0134293150109763,0.0685717681267619,3.9265232407124606,12.519883438529554,22.148610783901265,31.905638120298487,0.5391345314872418,0.7578453192306026,0.966731597015881,14215.75820877395,222096.93796484492,2903761.717820885,34.834458208395084,8856736.499169359,35333176.84429776,63951477.95383162,92965659.280144,58292.84294799504,175279.01250356916,397885.4572366023,16.718874689542943,21.889752085515006,29.393128686291625,6.857176812676198,39.26523240712461,62.59941719264776,73.82870261300421,79.76409530074622,19.43356995629512,21.853751399216005,23.23111706181336,0.2240027347325,2.06144360751001,14.36124714600086,0.0011801326135455,30.00512747957683,59.8514179331753,72.21893559747916,78.73798825857689,8.794251525572044,6.935608494730016,2.899582452875685,4.227860752514308,5.020852692558245,5.747062806601116,6.522563356772815,7.437555619329119,8.448596291604407,9.823477204812262,12.136296105884451,25.67866797276847,3.29713386573518,4.80752766761387,5.70924390547455,6.53502209925396,7.416848765135289,8.45729235478664,9.60695320919292,11.1703391428451,13.80026039805021,29.19937859191279,3.71,4.64,5.4,6.11,7.9,9.04,10.78,14.0,0.344334976829172,0.2001982748959892,0.2545282734783061,1.4349345211080036,5.305544076458733,3.7735849056603774,2.0202020202020203,1.8679245283018868
